ID2,Concat,Plot,Year,Month,Date2,Julian,File,Period,Event,Time,Detection,Distance,Notes
4513,2021MP5,MP5,2021,6,17,168,MP5_061721_1,1,WEWP,2,Call,4,
4517,2021MP5,MP5,2021,6,17,168,MP5_061721_2,2,BHCO,1,Call,4,
4518,2021MP5,MP5,2021,6,17,168,MP5_061721_2,2,WEWP,9,Call,4,
4534,2021MP5,MP5,2021,6,17,168,MP5_061721_3,3,BEWR,341,Song,4,
4532,2021MP5,MP5,2021,6,17,168,MP5_061721_3,3,BHCO,321,Call,4,
4526,2021MP5,MP5,2021,6,17,168,MP5_061721_3,3,BHGR,419,Song,4,
4890,2021N280P5,N280P5,2021,6,17,168,N280P5_061721_1,1,BHGR,5,Song,4,
4895,2021N280P5,N280P5,2021,6,17,168,N280P5_061721_2,2,BEWR,49,Song,4,
4896,2021N280P5,N280P5,2021,6,17,168,N280P5_061721_2,2,BRBL,324,Call,4,
5485,2021POPSP5,POPSP5,2021,6,17,168,POPSP5_061721_1,1,SPTO,31,Call,4,
5488,2021POPSP5,POPSP5,2021,6,17,168,POPSP5_061721_2,2,BEWR,20,Song,4,
5487,2021POPSP5,POPSP5,2021,6,17,168,POPSP5_061721_2,2,NOMO,7,Song,4,
5497,2021POPSP5,POPSP5,2021,6,17,168,POPSP5_061721_3,3,BHCO,104,Call,4,
5496,2021POPSP5,POPSP5,2021,6,17,168,POPSP5_061721_3,3,CALT,114,Call,4,
5822,2021S5,S5,2021,6,17,168,S5_061721_1,1,AMRO,301,Song,4,
5820,2021S5,S5,2021,6,17,168,S5_061721_1,1,NOMO,116,Song,4,
5817,2021S5,S5,2021,6,17,168,S5_061721_1,1,SPTO,4,Call,4,
5829,2021S5,S5,2021,6,17,168,S5_061721_2,2,BEWR,154,Song,4,
5826,2021S5,S5,2021,6,17,168,S5_061721_2,2,BHGR,14,Song,4,
5831,2021S5,S5,2021,6,17,168,S5_061721_2,2,BLPH,238,Song,4,
5830,2021S5,S5,2021,6,17,168,S5_061721_2,2,CALT,236,Song,4,
6292,2021S5,S5,2021,6,17,168,S5_061721_3,3,BHGR,440,Song,4,
6189,2021U2,U2,2021,6,17,168,U2_061721_1,1,AMBI,35,Call,4,
6195,2021U2,U2,2021,6,17,168,U2_061721_2,2,AMBI,15,Call,4,
876,2019I6,I6,2019,6,22,173,I6_062219_1,1,HOWR,310,Song,4,
873,2019I6,I6,2019,6,22,173,I6_062219_1,1,WETA,11,Call,4,
890,2019I6,I6,2019,6,22,173,I6_062219_3,3,BEWR,142,Song,4,
887,2019I6,I6,2019,6,22,173,I6_062219_3,3,BUOR,44,Song,4,
321,2019D7,D7,2019,6,23,174,D7_062319_1,1,BEWR,238,Song,4,
317,2019D7,D7,2019,6,23,174,D7_062319_1,1,BLPH,121,Song,4,
330,2019D7,D7,2019,6,23,174,D7_062319_2,2,BEWR,145,Song,4,
326,2019D7,D7,2019,6,23,174,D7_062319_2,2,BLPH,7,Song,4,
328,2019D7,D7,2019,6,23,174,D7_062319_2,2,OATI,53,Call,4,
351,2019D7,D7,2019,6,23,174,D7_062319_3,3,MODO,18,Call,4,
357,2019D7,D7,2019,6,23,174,D7_062319_3,3,OATI,208,Call,4,
349,2019D7,D7,2019,6,23,174,D7_062319_3,3,SPTO,9,Song,4,
610,2019G6,G6,2019,6,23,174,G6_062319_1,1,AMRO,1,Song,4,
616,2019G6,G6,2019,6,23,174,G6_062319_1,1,BEWR,29,Song,4,
617,2019G6,G6,2019,6,23,174,G6_062319_1,1,MALL,54,Call,4,
628,2019G6,G6,2019,6,23,174,G6_062319_2,2,CALT,457,Call,4,
638,2019G6,G6,2019,6,23,174,G6_062319_3,3,CALT,342,Call,4,
630,2019G6,G6,2019,6,23,174,G6_062319_3,3,SPTO,8,Call,4,
991,2019I6,I6,2019,6,23,174,I6_062319_1,1,HOWR,307,Song,4,
986,2019I6,I6,2019,6,23,174,I6_062319_1,1,SPTO,35,Song,4,
989,2019I6,I6,2019,6,23,174,I6_062319_1,1,WODU,244,Call,4,
997,2019I6,I6,2019,6,23,174,I6_062319_2,2,BHGR,414,Song,4,
998,2019I6,I6,2019,6,23,174,I6_062319_2,2,NUWO,422,Call,4,
1001,2019I6,I6,2019,6,23,174,I6_062319_3,3,AMRO,10,Song,4,
1005,2019I6,I6,2019,6,23,174,I6_062319_3,3,COYE,46,Song,4,
1003,2019I6,I6,2019,6,23,174,I6_062319_3,3,TRES,26,Call,4,
1006,2019I6,I6,2019,6,23,174,I6_062319_3,3,WEKI,147,Call,4,
1008,2019I6,I6,2019,6,23,174,I6_062319_3,3,WEWP,216,Call,4,
1100,2019J6,J6,2019,6,23,174,J6_062319_1,1,BEWR,21,Song,4,
1103,2019J6,J6,2019,6,23,174,J6_062319_1,1,BHGR,209,Song,4,
1102,2019J6,J6,2019,6,23,174,J6_062319_1,1,CALT,139,Call,4,
1116,2019J6,J6,2019,6,23,174,J6_062319_2,2,AMRO,324,Call,4,
1152,2019L9,L9,2019,6,23,174,L9_062319_1,1,CALT,21,Song,4,
1157,2019L9,L9,2019,6,23,174,L9_062319_1,1,CASJ,215,Call,4,
1153,2019L9,L9,2019,6,23,174,L9_062319_1,1,EUST,57,Call,4,
1155,2019L9,L9,2019,6,23,174,L9_062319_1,1,NOMO,206,Song,4,
1147,2019L9,L9,2019,6,23,174,L9_062319_1,1,RNEP,1,Call,4,
1150,2019L9,L9,2019,6,23,174,L9_062319_1,1,WEKI,9,Song,4,
1161,2019L9,L9,2019,6,23,174,L9_062319_2,2,DOWO,23,Call,4,
1167,2019L9,L9,2019,6,23,174,L9_062319_2,2,GRHE,415,Call,4,
1163,2019L9,L9,2019,6,23,174,L9_062319_2,2,OATI,41,Call,4,
1168,2019L9,L9,2019,6,23,174,L9_062319_2,2,TRES,450,Call,4,
1141,2019L9,L9,2019,6,23,174,L9_062319_3,3,TRES,238,Call,4,
1528,2019O7,O7,2019,6,23,174,O7_062319_1,1,CALT,326,Call,4,
1535,2019O7,O7,2019,6,23,174,O7_062319_2,2,ATFL,415,Call,4,
1541,2019O7,O7,2019,6,23,174,O7_062319_3,3,DOWO,210,Call,4,
1538,2019O7,O7,2019,6,23,174,O7_062319_3,3,NUWO,30,Call,4,
2949,2019O8,O8,2019,6,23,174,O8_062319_1,1,WODU,333,Call,4,female
2955,2019O8,O8,2019,6,23,174,O8_062319_2,2,ATFL,14,Call,4,
2953,2019O8,O8,2019,6,23,174,O8_062319_2,2,BEWR,4,Song,4,
2969,2019O8,O8,2019,6,23,174,O8_062319_3,3,BEWR,154,Song,4,
2966,2019O8,O8,2019,6,23,174,O8_062319_3,3,GBHE,36,Call,4,
2972,2019O8,O8,2019,6,23,174,O8_062319_3,3,RNEP,232,Call,4,
2971,2019O8,O8,2019,6,23,174,O8_062319_3,3,SPTO,217,Call,4,
1819,2019Q7,Q7,2019,6,23,174,Q7_062319_1,1,BHGR,36,Song,4,
1820,2019Q7,Q7,2019,6,23,174,Q7_062319_1,1,HOFI,46,Song,4,
1821,2019Q7,Q7,2019,6,23,174,Q7_062319_1,1,SPTO,256,Song,4,
1840,2019Q7,Q7,2019,6,23,174,Q7_062319_2,2,ATFL,16,Call,4,
1841,2019Q7,Q7,2019,6,23,174,Q7_062319_2,2,BUSH,22,Call,4,
1845,2019Q7,Q7,2019,6,23,174,Q7_062319_2,2,HOFI,156,Call,4,
1839,2019Q7,Q7,2019,6,23,174,Q7_062319_2,2,MODO,10,Call,4,
1834,2019Q7,Q7,2019,6,23,174,Q7_062319_3,3,BEWR,247,Song,4,
1830,2019Q7,Q7,2019,6,23,174,Q7_062319_3,3,MODO,15,Call,4,
1929,2019R6,R6,2019,6,23,174,R6_062319_1,1,AMRO,1,Song,4,
1934,2019R6,R6,2019,6,23,174,R6_062319_2,2,RSHA,20,Call,4,
1937,2019R6,R6,2019,6,23,174,R6_062319_2,2,SOSP,41,Song,4,
1945,2019R6,R6,2019,6,23,174,R6_062319_3,3,BEWR,13,Song,4,
1949,2019R6,R6,2019,6,23,174,R6_062319_3,3,COYE,103,Song,4,
1948,2019R6,R6,2019,6,23,174,R6_062319_3,3,MODO,53,Call,4,
1952,2019R6,R6,2019,6,23,174,R6_062319_3,3,NUWO,405,Call,4,
1946,2019R6,R6,2019,6,23,174,R6_062319_3,3,SPTO,25,Song,4,
366,2019D7,D7,2019,6,24,175,D7_062419_1,1,CALT,403,Call,4,
363,2019D7,D7,2019,6,24,175,D7_062419_1,1,CASJ,19,Call,4,
362,2019D7,D7,2019,6,24,175,D7_062419_1,1,SPTO,16,Song,4,
378,2019D7,D7,2019,6,24,175,D7_062419_2,2,BRBL,358,Call,4,
371,2019D7,D7,2019,6,24,175,D7_062419_2,2,CALT,2,Song,4,
379,2019D7,D7,2019,6,24,175,D7_062419_2,2,NUWO,118,Call,4,
380,2019D7,D7,2019,6,24,175,D7_062419_3,3,BEWR,1,Song,4,
381,2019D7,D7,2019,6,24,175,D7_062419_3,3,NUWO,3,Call,4,
386,2019D7,D7,2019,6,24,175,D7_062419_3,3,WBNU,327,Call,4,3:52 better
671,2019G6,G6,2019,6,24,175,G6_062419_2,2,ATFL,233,Call,4,
672,2019G6,G6,2019,6,24,175,G6_062419_2,2,SPTO,412,Song,4,
1078,2019J6,J6,2019,6,24,175,J6_062419_1,1,BEWR,202,Song,4,
1086,2019J6,J6,2019,6,24,175,J6_062419_2,2,BEWR,259,Song,4,
1082,2019J6,J6,2019,6,24,175,J6_062419_2,2,DOWO,15,Call,4,
1069,2019J6,J6,2019,6,24,175,J6_062419_3,3,AMRO,204,Call,4,
1072,2019J6,J6,2019,6,24,175,J6_062419_3,3,AMRO,340,Call,4,
1064,2019J6,J6,2019,6,24,175,J6_062419_3,3,BEWR,1,Song,4,
1070,2019J6,J6,2019,6,24,175,J6_062419_3,3,RWBL,214,Call,4,
1518,2019O7,O7,2019,6,24,175,O7_062419_3,3,ATFL,53,Call,4,
1515,2019O7,O7,2019,6,24,175,O7_062419_3,3,HOFI,27,Song,4,
1517,2019O7,O7,2019,6,24,175,O7_062419_3,3,NUWO,42,Call,4,
2980,2019O8,O8,2019,6,24,175,O8_062419_2,2,BEWR,2,Song,4,
2993,2019O8,O8,2019,6,24,175,O8_062419_3,3,CASJ,117,Call,4,
2988,2019O8,O8,2019,6,24,175,O8_062419_3,3,HOWR,8,Song,4,
2989,2019O8,O8,2019,6,24,175,O8_062419_3,3,WEWP,35,Call,4,
1800,2019Q7,Q7,2019,6,24,175,Q7_062419_2,2,AMRO,5,Song,4,
1802,2019Q7,Q7,2019,6,24,175,Q7_062419_2,2,MODO,135,Call,4,
1803,2019Q7,Q7,2019,6,24,175,Q7_062419_2,2,OATI,141,Call,4,
1814,2019Q7,Q7,2019,6,24,175,Q7_062419_3,3,CORA,426,Call,4,
1915,2019R6,R6,2019,6,24,175,R6_062419_1,1,RSHA,302,Call,4,
1914,2019R6,R6,2019,6,24,175,R6_062419_1,1,WEWP,208,Call,4,
1921,2019R6,R6,2019,6,24,175,R6_062419_2,2,BCNH,145,Call,4,
1916,2019R6,R6,2019,6,24,175,R6_062419_2,2,CALT,2,Call,4,
1918,2019R6,R6,2019,6,24,175,R6_062419_2,2,RSHA,56,Call,4,
1924,2019R6,R6,2019,6,24,175,R6_062419_3,3,LEGO,128,Call,4,
2399,2019U72,U72,2019,6,24,175,U72_062419_2,2,AMGO,6,Song,4,
2404,2019U72,U72,2019,6,24,175,U72_062419_2,2,BEWR,200,Song,4,
2406,2019U72,U72,2019,6,24,175,U72_062419_2,2,WBNU,420,Call,4,
2410,2019U72,U72,2019,6,24,175,U72_062419_3,3,AMRO,6,Song,4,
387,2019D7,D7,2019,6,25,176,D7_062519_1,1,AMRO,1,Song,4,
390,2019D7,D7,2019,6,25,176,D7_062519_1,1,HOFI,57,Song,4,
648,2019G6,G6,2019,6,25,176,G6_062519_1,1,ATFL,424,Call,4,
651,2019G6,G6,2019,6,25,176,G6_062519_2,2,AMRO,5,Song,4,
654,2019G6,G6,2019,6,25,176,G6_062519_2,2,COYE,126,Song,4,
685,2019G6,G6,2019,6,25,176,G6_062519_3,3,SPTO,47,Song,4,
1014,2019I6,I6,2019,6,25,176,I6_062519_1,1,BEWR,24,Song,4,
1016,2019I6,I6,2019,6,25,176,I6_062519_1,1,WEKI,230,Call,4,
1021,2019I6,I6,2019,6,25,176,I6_062519_2,2,AMRO,16,Song,4,
1022,2019I6,I6,2019,6,25,176,I6_062519_2,2,BEWR,20,Song,4,
1027,2019I6,I6,2019,6,25,176,I6_062519_2,2,NUWO,413,Call,4,
1028,2019I6,I6,2019,6,25,176,I6_062519_2,2,SPTO,459,Call,4,
1034,2019I6,I6,2019,6,25,176,I6_062519_3,3,BUOR,47,Call,4,
1031,2019I6,I6,2019,6,25,176,I6_062519_3,3,COYE,11,Song,4,
1039,2019I6,I6,2019,6,25,176,I6_062519_3,3,NUWO,415,Call,4,
1032,2019I6,I6,2019,6,25,176,I6_062519_3,3,WEWP,15,Call,4,
1052,2019J6,J6,2019,6,25,176,J6_062519_1,1,WEKI,106,Song,4,
1060,2019J6,J6,2019,6,25,176,J6_062519_2,2,DCCO,149,Call,4,
1047,2019J6,J6,2019,6,25,176,J6_062519_3,3,AMRO,452,Song,4,
1043,2019J6,J6,2019,6,25,176,J6_062519_3,3,BEWR,41,Song,4,
1490,2019O7,O7,2019,6,25,176,O7_062519_2,2,ATFL,10,Call,4,
1471,2019O7,O7,2019,6,25,176,O7_062519_3,3,BLPH,1,Call,4,
1476,2019O7,O7,2019,6,25,176,O7_062519_3,3,OATI,120,Call,4,
2998,2019O8,O8,2019,6,25,176,O8_062519_1,1,ATFL,43,Call,4,
3004,2019O8,O8,2019,6,25,176,O8_062519_2,2,WITU,46,Call,4,
3014,2019O8,O8,2019,6,25,176,O8_062519_3,3,ATFL,18,Call,4,
3015,2019O8,O8,2019,6,25,176,O8_062519_3,3,CALT,29,Call,4,
1774,2019Q7,Q7,2019,6,25,176,Q7_062519_1,1,CORA,339,Call,4,
1775,2019Q7,Q7,2019,6,25,176,Q7_062519_1,1,HOFI,344,Song,4,
1783,2019Q7,Q7,2019,6,25,176,Q7_062519_2,2,BRBL,246,Call,4,
1785,2019Q7,Q7,2019,6,25,176,Q7_062519_2,2,NUWO,448,Call,4,
1787,2019Q7,Q7,2019,6,25,176,Q7_062519_3,3,BEWR,8,Song,4,
1791,2019Q7,Q7,2019,6,25,176,Q7_062519_3,3,BHGR,322,Song,4,
1975,2019R6,R6,2019,6,25,176,R6_062519_1,1,BHGR,341,Song,4,
1971,2019R6,R6,2019,6,25,176,R6_062519_1,1,PUFI,31,Song,4,
1974,2019R6,R6,2019,6,25,176,R6_062519_1,1,SPTO,331,Song,4,
1964,2019R6,R6,2019,6,25,176,R6_062519_2,2,ATFL,8,Call,4,
1965,2019R6,R6,2019,6,25,176,R6_062519_2,2,DOWO,24,Call,4,
1978,2019R6,R6,2019,6,25,176,R6_062519_2,2,NUWO,221,Call,4,
1980,2019R6,R6,2019,6,25,176,R6_062519_2,2,WEKI,229,Song,4,
1956,2019R6,R6,2019,6,25,176,R6_062519_3,3,BHGR,23,Song,4,
1953,2019R6,R6,2019,6,25,176,R6_062519_3,3,CALT,10,Call,4,
2418,2019U72,U72,2019,6,25,176,U72_062519_1,1,WEKI,230,Call,4,
2428,2019U72,U72,2019,6,25,176,U72_062519_2,2,BUOR,340,Song,4,
2427,2019U72,U72,2019,6,25,176,U72_062519_2,2,WEWP,256,Call,4,
2435,2019U72,U72,2019,6,25,176,U72_062519_3,3,HOFI,133,Song,4,
2444,2019U72,U72,2019,6,26,177,U72_062619_1,1,ATFL,58,Call,4,
2445,2019U72,U72,2019,6,26,177,U72_062619_1,1,BUSH,232,Call,4,
2446,2019U72,U72,2019,6,26,177,U72_062619_1,1,WEKI,244,Call,4,
2448,2019U72,U72,2019,6,26,177,U72_062619_2,2,AMRO,13,Song,4,
2450,2019U72,U72,2019,6,26,177,U72_062619_2,2,BEWR,28,Song,4,
2449,2019U72,U72,2019,6,26,177,U72_062619_2,2,HOFI,21,Song,4,
2460,2019U72,U72,2019,6,26,177,U72_062619_3,3,ATFL,46,Call,4,
2461,2019U72,U72,2019,6,26,177,U72_062619_3,3,BUSH,108,Call,4,
3308,2021A6,A6,2021,6,28,179,A6_062821_2,2,WITU,255,Call,4,
3304,2021A6,A6,2021,6,28,179,A6_062821_3,3,ATFL,457,Call,4,
3701,2021H3,H3,2021,6,28,179,H3_062821_1,1,AMRO,125,Song,4,
3704,2021H3,H3,2021,6,28,179,H3_062821_1,1,RWBL,49,Call,4,
3700,2021H3,H3,2021,6,28,179,H3_062821_1,1,WEKI,4,Call,4,
3703,2021H3,H3,2021,6,28,179,H3_062821_1,1,WEWP,18,Call,4,
3711,2021H3,H3,2021,6,28,179,H3_062821_2,2,AMRO,53,Call,4,
3705,2021H3,H3,2021,6,28,179,H3_062821_2,2,ATFL,6,Call,4,
3707,2021H3,H3,2021,6,28,179,H3_062821_2,2,BEWR,11,Call,4,
3708,2021H3,H3,2021,6,28,179,H3_062821_2,2,BHCO,36,Call,4,
3706,2021H3,H3,2021,6,28,179,H3_062821_2,2,BHGR,9,Song,4,
3723,2021H3,H3,2021,6,28,179,H3_062821_3,3,BEWR,39,Call,4,
3730,2021H3,H3,2021,6,28,179,H3_062821_3,3,BHCO,300,Call,4,
3720,2021H3,H3,2021,6,28,179,H3_062821_3,3,BHGR,258,Song,4,
3721,2021H3,H3,2021,6,28,179,H3_062821_3,3,BUOR,18,Call,4,
3729,2021H3,H3,2021,6,28,179,H3_062821_3,3,BUSH,259,Call,4,
3725,2021H3,H3,2021,6,28,179,H3_062821_3,3,CALT,122,Call,4,
3727,2021H3,H3,2021,6,28,179,H3_062821_3,3,MODO,228,Call,4,
3726,2021H3,H3,2021,6,28,179,H3_062821_3,3,OATI,147,Call,4,
3724,2021H3,H3,2021,6,28,179,H3_062821_3,3,WEKI,50,Call,4,
5177,2021O6,O6,2021,6,28,179,O6_062821_2,2,ATFL,317,Call,4,
5175,2021O6,O6,2021,6,28,179,O6_062821_2,2,CALT,29,Call,4,
5178,2021O6,O6,2021,6,28,179,O6_062821_2,2,CORA,104,Call,4,
5184,2021O6,O6,2021,6,28,179,O6_062821_3,3,ATFL,50,Call,4,
6114,2021U1,U1,2021,6,28,179,U1_062821_1,1,NOMO,5,Song,4,
6120,2021U1,U1,2021,6,28,179,U1_062821_2,2,BHCO,325,Call,4,
6119,2021U1,U1,2021,6,28,179,U1_062821_2,2,RWBL,33,Call,4,
6124,2021U1,U1,2021,6,28,179,U1_062821_3,3,AMGO,430,Call,4,
6125,2021U1,U1,2021,6,28,179,U1_062821_3,3,KILL,447,Call,4,
3311,2021A6,A6,2021,6,29,180,A6_062921_1,1,BHGR,210,Song,4,
3317,2021A6,A6,2021,6,29,180,A6_062921_2,2,ATFL,349,Call,4,
3316,2021A6,A6,2021,6,29,180,A6_062921_2,2,WITU,59,Call,4,
3326,2021A6,A6,2021,6,29,180,A6_062921_3,3,TRES,409,Call,4,
3738,2021H3,H3,2021,6,29,180,H3_062921_1,1,BEWR,426,Call,4,ll
3739,2021H3,H3,2021,6,29,180,H3_062921_1,1,BRBL,441,Call,4,High notes
6282,2021H3,H3,2021,6,29,180,H3_062921_2,2,BEWR,104,Call,4,
6287,2021H3,H3,2021,6,29,180,H3_062921_2,2,HOFI,429,Song,4,HOFI?
6275,2021H3,H3,2021,6,29,180,H3_062921_2,2,MODO,1,Call,4,
6288,2021H3,H3,2021,6,29,180,H3_062921_2,2,SPTO,225,Song,4,
3761,2021H3,H3,2021,6,29,180,H3_062921_3,3,AMRO,101,Call,4,
3762,2021H3,H3,2021,6,29,180,H3_062921_3,3,BHCO,159,Call,4,
3764,2021H3,H3,2021,6,29,180,H3_062921_3,3,BHCO,447,Call,4,BHCO female
3760,2021H3,H3,2021,6,29,180,H3_062921_3,3,BUOR,58,Call,4,
3759,2021H3,H3,2021,6,29,180,H3_062921_3,3,COYE,36,Song,4,
3757,2021H3,H3,2021,6,29,180,H3_062921_3,3,MODO,14,Call,4,
5219,2021O6,O6,2021,6,29,180,O6_062921_1,1,ATFL,147,Call,4,
5216,2021O6,O6,2021,6,29,180,O6_062921_1,1,CASJ,49,Call,4,
5217,2021O6,O6,2021,6,29,180,O6_062921_1,1,WBNU,112,Call,4,
5223,2021O6,O6,2021,6,29,180,O6_062921_2,2,BEWR,15,Call,4,
5233,2021O6,O6,2021,6,29,180,O6_062921_3,3,HOFI,241,Song,4,
5359,2021P3,P3,2021,6,29,180,P3_062921_3,3,RWBL,54,Call,4,
5918,2021T1,T1,2021,6,29,180,T1_062921_2,2,CALT,207,Call,4,
5917,2021T1,T1,2021,6,29,180,T1_062921_2,2,HOFI,10,Song,4,
6131,2021U1,U1,2021,6,29,180,U1_062921_2,2,WEME,1,Song,4,
6142,2021U1,U1,2021,6,29,180,U1_062921_3,3,HOSP,214,Call,4,
6137,2021U1,U1,2021,6,29,180,U1_062921_3,3,RWBL,142,Song,4,
6208,2021U5,U5,2021,6,29,180,U5_062921_2,2,AMRO,2,Song,4,
6210,2021U5,U5,2021,6,29,180,U5_062921_2,2,BEWR,120,Song,4,
6220,2021U5,U5,2021,6,29,180,U5_062921_3,3,BEWR,242,Call,4,
6219,2021U5,U5,2021,6,29,180,U5_062921_3,3,BUSH,53,Call,4,
3336,2021A6,A6,2021,6,30,181,A6_063021_2,2,ATFL,26,Call,4,
3335,2021A6,A6,2021,6,30,181,A6_063021_2,2,WITU,7,Call,4,
3338,2021A6,A6,2021,6,30,181,A6_063021_3,3,AMRO,57,Song,4,
3768,2021H3,H3,2021,6,30,181,H3_063021_1,1,AMRO,13,Song,4,
3767,2021H3,H3,2021,6,30,181,H3_063021_1,1,WEKI,1,Call,4,
3772,2021H3,H3,2021,6,30,181,H3_063021_2,2,ATFL,303,Call,4,
3776,2021H3,H3,2021,6,30,181,H3_063021_2,2,BEWR,103,Call,4,
3778,2021H3,H3,2021,6,30,181,H3_063021_2,2,HOFI,134,Song,4,
3771,2021H3,H3,2021,6,30,181,H3_063021_2,2,TRES,1,Call,4,
3787,2021H3,H3,2021,6,30,181,H3_063021_3,3,BHCO,447,Call,4,female
3782,2021H3,H3,2021,6,30,181,H3_063021_3,3,COYE,127,Song,4,
3784,2021H3,H3,2021,6,30,181,H3_063021_3,3,DOWO,114,Call,4,
4007,2021J4,J4,2021,6,30,181,J4_063021_2,2,BHGR,436,Song,4,
4002,2021J4,J4,2021,6,30,181,J4_063021_2,2,MAWR,114,Call,4,
4006,2021J4,J4,2021,6,30,181,J4_063021_2,2,MODO,405,Call,4,
4011,2021J4,J4,2021,6,30,181,J4_063021_3,3,MAWR,114,Call,4,
5193,2021O6,O6,2021,6,30,181,O6_063021_1,1,NOMO,30,Song,4,
5198,2021O6,O6,2021,6,30,181,O6_063021_2,2,BHGR,22,Song,4,
5203,2021O6,O6,2021,6,30,181,O6_063021_2,2,BRBL,247,Call,4,
5201,2021O6,O6,2021,6,30,181,O6_063021_2,2,NOMO,327,Song,4,
5196,2021O6,O6,2021,6,30,181,O6_063021_2,2,SPTO,2,Call,4,
5210,2021O6,O6,2021,6,30,181,O6_063021_3,3,COYE,231,Song,4,
5360,2021P3,P3,2021,6,30,181,P3_063021_1,1,RWBL,22,Song,4,
5672,2021S1,S1,2021,6,30,181,S1_063021_2,2,HOFI,131,Song,4,
5687,2021S2,S2,2021,6,30,181,S2_063021_1,1,AMRO,117,Song,4,
5689,2021S2,S2,2021,6,30,181,S2_063021_2,2,GBHE,415,Call,4,
5691,2021S2,S2,2021,6,30,181,S2_063021_3,3,HOFI,131,Song,4,
5833,2021S6,S6,2021,6,30,181,S6_063021_1,1,AMRO,3,Song,4,
5835,2021S6,S6,2021,6,30,181,S6_063021_1,1,ATFL,209,Call,4,
5836,2021S6,S6,2021,6,30,181,S6_063021_1,1,HOFI,345,Song,4,
5850,2021S6,S6,2021,6,30,181,S6_063021_3,3,BHGR,4,Song,4,
5851,2021S6,S6,2021,6,30,181,S6_063021_3,3,BUSH,6,Call,4,
5854,2021S6,S6,2021,6,30,181,S6_063021_3,3,CALT,48,Call,4,
5855,2021S6,S6,2021,6,30,181,S6_063021_3,3,HOFI,215,Call,4,
5860,2021S6,S6,2021,6,30,181,S6_063021_3,3,SPTO,417,Call,4,
5858,2021S6,S6,2021,6,30,181,S6_063021_3,3,WEKI,324,Call,4,
6150,2021U1,U1,2021,6,30,181,U1_063021_2,2,SOSP,17,Song,4,
6157,2021U1,U1,2021,6,30,181,U1_063021_3,3,HOFI,447,Call,4,
6154,2021U1,U1,2021,6,30,181,U1_063021_3,3,RWBL,26,Song,4,
6152,2021U1,U1,2021,6,30,181,U1_063021_3,3,WEME,1,Song,4,
6224,2021U5,U5,2021,6,30,181,U5_063021_1,1,ATFL,10,Call,4,
6229,2021U5,U5,2021,6,30,181,U5_063021_2,2,BLGR,1,Song,4,
6233,2021U5,U5,2021,6,30,181,U5_063021_2,2,RWBL,31,Call,4,
6235,2021U5,U5,2021,6,30,181,U5_063021_2,2,WEKI,206,Call,4,
6236,2021U5,U5,2021,6,30,181,U5_063021_3,3,AMRO,1,Song,4,
6237,2021U5,U5,2021,6,30,181,U5_063021_3,3,BRBL,3,Call,4,blackbird
6238,2021U5,U5,2021,6,30,181,U5_063021_3,3,HOFI,25,Call,4,
6240,2021U5,U5,2021,6,30,181,U5_063021_3,3,RWBL,405,Call,4,
4025,2021J4,J4,2021,7,1,182,J4_070121_1,1,BEWR,146,Song,4,
4023,2021J4,J4,2021,7,1,182,J4_070121_1,1,MAWR,5,Call,4,
4031,2021J4,J4,2021,7,1,182,J4_070121_2,2,MAWR,4,Call,4,
4040,2021J4,J4,2021,7,1,182,J4_070121_3,3,MAWR,7,Call,4,
4146,2021K2,K2,2021,7,1,182,K2_070121_2,2,RWBL,317,Call,4,
4147,2021K2,K2,2021,7,1,182,K2_070121_3,3,RWBL,10,Call,4,
4170,2021K3,K3,2021,7,1,182,K3_070121_2,2,ATFL,305,Call,4,
5371,2021P3,P3,2021,7,1,182,P3_070121_1,1,RWBL,51,Call,4,
5680,2021S1,S1,2021,7,1,182,S1_070121_3,3,HOFI,345,Song,4,
5679,2021S1,S1,2021,7,1,182,S1_070121_3,3,KILL,251,Song,4,
5678,2021S1,S1,2021,7,1,182,S1_070121_3,3,RWBL,245,Song,4,
5696,2021S2,S2,2021,7,1,182,S2_070121_3,3,RWBL,428,Song,4,
5868,2021S6,S6,2021,7,1,182,S6_070121_1,1,AMRO,425,Song,4,
5863,2021S6,S6,2021,7,1,182,S6_070121_1,1,COYE,14,Song,4,
5875,2021S6,S6,2021,7,1,182,S6_070121_2,2,AMGO,136,Call,4,
5872,2021S6,S6,2021,7,1,182,S6_070121_2,2,ATFL,32,Call,4,
5881,2021S6,S6,2021,7,1,182,S6_070121_3,3,BEWR,211,Song,4,
5882,2021S6,S6,2021,7,1,182,S6_070121_3,3,BHGR,233,Song,4,
5936,2021T1,T1,2021,7,1,182,T1_070121_2,2,RWBL,17,Song,4,
6243,2021U5,U5,2021,7,1,182,U5_070121_1,1,AMRO,9,Song,4,
6241,2021U5,U5,2021,7,1,182,U5_070121_1,1,ATFL,2,Call,4,
6244,2021U5,U5,2021,7,1,182,U5_070121_1,1,CALT,46,Call,4,
6248,2021U5,U5,2021,7,1,182,U5_070121_2,2,AMRO,7,Song,4,
6252,2021U5,U5,2021,7,1,182,U5_070121_2,2,BEWR,351,Song,4,
6250,2021U5,U5,2021,7,1,182,U5_070121_2,2,BRBL,114,Call,4,Call in middle
6251,2021U5,U5,2021,7,1,182,U5_070121_2,2,BUSH,240,Call,4,high pitch BUSH?
